1.0,0.0
0.513527490385248,0.10915363767932365
0.30603772831027126,0.13625677543039302
0.7321603799093275,0.5319456533246882
0.16059134552612597,0.17835475811457457
0.5000000000000001,0.8660254037844386
0.16223392204684742,0.49930467105495563
0.03501703519466398,0.3331648349483715
-0.09459825925722627,0.9000423153082875
-0.07416407864998736,0.22825356391083687
-0.4999999999999998,0.8660254037844387
-0.3512935683384004,0.3901510333756321
-0.27102069311560734,0.19690805951797852
-0.8267586391665537,0.3680966619835994
-0.23475542417611334,0.04989880579626233
-1.0,1.2246467991473532e-16
-0.513527490385248,-0.10915363767932351
-0.30603772831027126,-0.13625677543039305
-0.7321603799093276,-0.5319456533246881
-0.16059134552612603,-0.17835475811457455
-0.5000000000000004,-0.8660254037844384
-0.16223392204684747,-0.49930467105495563
-0.03501703519466416,-0.3331648349483715
0.09459825925722595,-0.9000423153082875
0.07416407864998734,-0.22825356391083687
0.5000000000000001,-0.8660254037844386
0.3512935683384007,-0.3901510333756319
0.27102069311560734,-0.19690805951797855
0.8267586391665539,-0.36809666198359914
0.23475542417611336,-0.04989880579626215
