1.0,0.0
0.49930467105495563,0.1622339220468474
0.2710206931156074,0.1969080595179785
0.5319456533246882,0.7321603799093275
0.07416407864998739,0.22825356391083684
6.123233995736766e-17,1.0
-0.16223392204684736,0.4993046710549557
-0.19690805951797843,0.2710206931156074
-0.7321603799093274,0.5319456533246884
-0.22825356391083684,0.0741640786499874
-1.0,1.2246467991473532e-16
-0.4993046710549557,-0.16223392204684733
-0.2710206931156074,-0.19690805951797843
-0.5319456533246884,-0.7321603799093274
-0.0741640786499874,-0.22825356391083684
-1.8369701987210297e-16,-1.0
0.1622339220468473,-0.4993046710549557
0.1969080595179784,-0.2710206931156074
0.7321603799093274,-0.5319456533246885
0.22825356391083684,-0.07416407864998742
